country_id,win,year,sf_qualify,top10_last,place_10y,place_20y,place_10y_range,place_20y_range
8,0,1986,0,0,55.0,55.0,4,4
9,0,1986,0,0,40.9,55.0,3,4
10,0,1986,0,1,13.2,55.0,0,4
11,0,1986,0,0,13.5,55.0,0,4
12,0,1986,0,0,10.3,55.0,0,4
13,0,1986,0,1,8.9,55.0,0,4
14,0,1986,0,0,8.1,55.0,0,4
15,0,1986,0,0,15.6,55.0,1,4
16,0,1986,0,0,23.4,55.0,1,4
17,0,1986,0,1,5.5,55.0,0,4
18,0,1986,0,0,33.7,55.0,2,4
19,0,1986,0,1,14.0,55.0,0,4
20,0,1986,0,0,23.7,55.0,1,4
21,0,1986,0,0,15.8,55.0,1,4
22,0,1986,0,0,51.3,55.0,4,4
23,0,1986,0,0,29.9,55.0,2,4
24,0,1986,0,0,51.1,55.0,4,4
25,0,1986,0,0,55.0,55.0,4,4
26,0,1986,0,0,55.0,55.0,4,4
27,0,1986,0,0,55.0,55.0,4,4
28,0,1986,0,0,55.0,55.0,4,4
29,0,1986,0,0,55.0,55.0,4,4
30,0,1986,0,0,55.0,55.0,4,4
31,0,1986,0,0,55.0,55.0,4,4
32,0,1986,0,0,55.0,55.0,4,4
33,0,1986,0,0,55.0,55.0,4,4
34,0,1986,0,0,55.0,55.0,4,4
35,0,1986,0,0,55.0,55.0,4,4
36,0,1986,0,0,55.0,55.0,4,4
37,0,1986,0,0,55.0,55.0,4,4
38,0,1986,0,0,55.0,55.0,4,4
39,0,1986,0,0,55.0,55.0,4,4
40,0,1986,0,0,55.0,55.0,4,4
41,0,1986,0,0,55.0,55.0,4,4
42,0,1986,0,0,55.0,55.0,4,4
43,0,1986,0,0,55.0,55.0,4,4
44,0,1986,0,0,55.0,55.0,4,4
45,0,1986,0,0,55.0,55.0,4,4
46,0,1986,0,0,55.0,55.0,4,4
47,0,1986,0,0,55.0,55.0,4,4
48,0,1986,0,0,55.0,55.0,4,4
49,0,1986,0,0,55.0,55.0,4,4
50,0,1986,0,0,55.0,55.0,4,4
51,0,1986,0,0,55.0,55.0,4,4
52,0,1986,0,0,55.0,55.0,4,4
53,0,1986,0,0,55.0,55.0,4,4
0,0,1987,0,1,10.9,55.0,0,4
1,0,1987,0,0,14.4,55.0,0,4
2,0,1987,0,0,13.2,55.0,0,4
3,0,1987,0,1,4.5,55.0,0,4
4,1,1987,0,1,9.5,55.0,0,4
5,0,1987,0,0,15.5,55.0,1,4
6,0,1987,0,0,22.5,55.0,1,4
7,0,1987,0,1,9.4,55.0,0,4
8,0,1987,0,0,55.0,55.0,4,4
9,0,1987,0,0,46.0,55.0,4,4
10,0,1987,0,0,12.7,55.0,0,4
11,0,1987,0,0,13.8,55.0,0,4
12,0,1987,0,1,11.3,55.0,0,4
13,0,1987,0,1,8.3,55.0,0,4
14,0,1987,0,1,9.2,55.0,0,4
15,0,1987,0,0,15.0,55.0,1,4
16,0,1987,0,1,20.1,55.0,1,4
17,0,1987,0,1,6.6,55.0,0,4
18,0,1987,0,0,28.6,55.0,2,4
19,0,1987,0,0,14.3,55.0,0,4
20,0,1987,0,0,24.2,55.0,1,4
21,0,1987,0,1,10.8,55.0,0,4
22,0,1987,0,0,51.3,55.0,4,4
23,0,1987,0,0,25.1,55.0,2,4
24,0,1987,0,0,47.2,55.0,4,4
25,0,1987,0,0,55.0,55.0,4,4
26,0,1987,0,0,55.0,55.0,4,4
27,0,1987,0,0,55.0,55.0,4,4
28,0,1987,0,0,55.0,55.0,4,4
29,0,1987,0,0,55.0,55.0,4,4
30,0,1987,0,0,55.0,55.0,4,4
31,0,1987,0,0,55.0,55.0,4,4
32,0,1987,0,0,55.0,55.0,4,4
33,0,1987,0,0,55.0,55.0,4,4
34,0,1987,0,0,55.0,55.0,4,4
35,0,1987,0,0,55.0,55.0,4,4
36,0,1987,0,0,55.0,55.0,4,4
37,0,1987,0,0,55.0,55.0,4,4
38,0,1987,0,0,55.0,55.0,4,4
39,0,1987,0,0,55.0,55.0,4,4
40,0,1987,0,0,55.0,55.0,4,4
41,0,1987,0,0,55.0,55.0,4,4
42,0,1987,0,0,55.0,55.0,4,4
43,0,1987,0,0,55.0,55.0,4,4
44,0,1987,0,0,55.0,55.0,4,4
45,0,1987,0,0,55.0,55.0,4,4
46,0,1987,0,0,55.0,55.0,4,4
47,0,1987,0,0,55.0,55.0,4,4
48,0,1987,0,0,55.0,55.0,4,4
49,0,1987,0,0,55.0,55.0,4,4
50,0,1987,0,0,55.0,55.0,4,4
51,0,1987,0,0,55.0,55.0,4,4
52,0,1987,0,0,55.0,55.0,4,4
53,0,1987,0,0,55.0,55.0,4,4
0,0,1988,0,0,12.6,55.0,0,4
1,0,1988,0,0,14.6,55.0,0,4
2,0,1988,0,0,13.9,55.0,0,4
3,0,1988,0,1,5.3,55.0,0,4
4,0,1988,0,1,9.8,55.0,0,4
5,0,1988,0,1,16.1,55.0,1,4
6,0,1988,0,1,22.6,55.0,1,4
7,0,1988,0,0,9.1,55.0,0,4
8,0,1988,0,0,55.0,55.0,4,4
9,0,1988,0,0,51.1,55.0,4,4
10,0,1988,0,1,11.2,55.0,0,4
11,0,1988,0,0,13.9,55.0,0,4
12,0,1988,0,0,11.4,55.0,0,4
13,0,1988,0,0,8.1,55.0,0,4
14,1,1988,0,0,8.4,55.0,0,4
15,0,1988,0,1,14.6,55.0,0,4
16,0,1988,0,0,19.7,55.0,1,4
17,0,1988,0,0,5.7,55.0,0,4
18,0,1988,0,1,23.7,55.0,1,4
19,0,1988,0,0,14.9,55.0,1,4
20,0,1988,0,1,25.1,55.0,2,4
21,0,1988,0,1,9.5,55.0,0,4
22,0,1988,0,0,51.3,55.0,4,4
23,0,1988,0,1,25.1,55.0,2,4
24,0,1988,0,0,43.3,55.0,3,4
25,0,1988,0,0,55.0,55.0,4,4
26,0,1988,0,0,55.0,55.0,4,4
27,0,1988,0,0,55.0,55.0,4,4
28,0,1988,0,0,55.0,55.0,4,4
29,0,1988,0,0,55.0,55.0,4,4
30,0,1988,0,0,55.0,55.0,4,4
31,0,1988,0,0,55.0,55.0,4,4
32,0,1988,0,0,55.0,55.0,4,4
33,0,1988,0,0,55.0,55.0,4,4
34,0,1988,0,0,55.0,55.0,4,4
35,0,1988,0,0,55.0,55.0,4,4
36,0,1988,0,0,55.0,55.0,4,4
37,0,1988,0,0,55.0,55.0,4,4
38,0,1988,0,0,55.0,55.0,4,4
39,0,1988,0,0,55.0,55.0,4,4
40,0,1988,0,0,55.0,55.0,4,4
41,0,1988,0,0,55.0,55.0,4,4
42,0,1988,0,0,55.0,55.0,4,4
43,0,1988,0,0,55.0,55.0,4,4
44,0,1988,0,0,55.0,55.0,4,4
45,0,1988,0,0,55.0,55.0,4,4
46,0,1988,0,0,55.0,55.0,4,4
47,0,1988,0,0,55.0,55.0,4,4
48,0,1988,0,0,55.0,55.0,4,4
49,0,1988,0,0,55.0,55.0,4,4
50,0,1988,0,0,55.0,55.0,4,4
51,0,1988,0,0,55.0,55.0,4,4
52,0,1988,0,0,55.0,55.0,4,4
53,0,1988,0,0,55.0,55.0,4,4
0,0,1989,0,0,12.7,55.0,0,4
1,0,1989,0,0,13.9,55.0,0,4
2,0,1989,0,1,14.4,55.0,0,4
3,0,1989,0,0,6.3,55.0,0,4
4,0,1989,0,1,11.1,55.0,0,4
5,0,1989,0,1,17.2,55.0,1,4
6,0,1989,0,0,22.0,55.0,1,4
7,0,1989,0,1,9.8,55.0,0,4
8,0,1989,0,0,55.0,55.0,4,4
9,0,1989,0,0,55.0,55.0,4,4
10,0,1989,0,1,11.8,55.0,0,4
11,0,1989,0,0,14.6,55.0,0,4
12,0,1989,0,0,11.8,55.0,0,4
13,0,1989,0,0,6.8,55.0,0,4
14,0,1989,0,1,8.7,55.0,0,4
15,0,1989,0,1,14.9,55.0,1,4
16,0,1989,0,0,16.3,55.0,1,4
17,0,1989,0,1,5.2,55.0,0,4
18,1,1989,0,1,18.3,55.0,1,4
19,0,1989,0,0,13.5,55.0,0,4
20,0,1989,0,0,25.3,55.0,2,4
21,0,1989,0,1,9.2,55.0,0,4
22,0,1989,0,0,51.3,55.0,4,4
23,0,1989,0,0,20.7,55.0,1,4
24,0,1989,0,0,40.0,55.0,3,4
25,0,1989,0,0,55.0,55.0,4,4
26,0,1989,0,0,55.0,55.0,4,4
27,0,1989,0,0,55.0,55.0,4,4
28,0,1989,0,0,55.0,55.0,4,4
29,0,1989,0,0,55.0,55.0,4,4
30,0,1989,0,0,55.0,55.0,4,4
31,0,1989,0,0,55.0,55.0,4,4
32,0,1989,0,0,55.0,55.0,4,4
33,0,1989,0,0,55.0,55.0,4,4
34,0,1989,0,0,55.0,55.0,4,4
35,0,1989,0,0,55.0,55.0,4,4
36,0,1989,0,0,55.0,55.0,4,4
37,0,1989,0,0,55.0,55.0,4,4
38,0,1989,0,0,55.0,55.0,4,4
39,0,1989,0,0,55.0,55.0,4,4
40,0,1989,0,0,55.0,55.0,4,4
41,0,1989,0,0,55.0,55.0,4,4
42,0,1989,0,0,55.0,55.0,4,4
43,0,1989,0,0,55.0,55.0,4,4
44,0,1989,0,0,55.0,55.0,4,4
45,0,1989,0,0,55.0,55.0,4,4
46,0,1989,0,0,55.0,55.0,4,4
47,0,1989,0,0,55.0,55.0,4,4
48,0,1989,0,0,55.0,55.0,4,4
49,0,1989,0,0,55.0,55.0,4,4
50,0,1989,0,0,55.0,55.0,4,4
51,0,1989,0,0,55.0,55.0,4,4
52,0,1989,0,0,55.0,55.0,4,4
53,0,1989,0,0,55.0,55.0,4,4
0,0,1990,0,0,12.2,55.0,0,4
1,0,1990,0,1,14.1,55.0,0,4
2,0,1990,0,1,13.6,55.0,0,4
3,0,1990,0,0,7.0,55.0,0,4
4,0,1990,0,0,11.2,55.0,0,4
5,0,1990,0,0,13.5,55.0,0,4
6,1,1990,0,1,21.5,55.0,1,4
7,0,1990,0,0,10.2,55.0,0,4
8,0,1990,0,0,55.0,55.0,4,4
9,0,1990,0,0,55.0,55.0,4,4
10,0,1990,0,0,12.4,55.0,0,4
11,0,1990,0,0,15.9,55.0,1,4
12,0,1990,0,1,11.1,55.0,0,4
13,0,1990,0,1,7.4,55.0,0,4
14,0,1990,0,0,9.4,55.0,0,4
15,0,1990,0,0,15.9,55.0,1,4
16,0,1990,0,0,16.5,55.0,1,4
17,0,1990,0,1,5.5,55.0,0,4
18,0,1990,0,1,13.5,55.0,0,4
19,0,1990,0,1,13.7,55.0,0,4
20,0,1990,0,1,25.9,55.0,2,4
21,0,1990,0,1,8.6,55.0,0,4
22,0,1990,0,0,55.0,55.0,4,4
23,0,1990,0,0,16.6,55.0,1,4
24,0,1990,0,0,34.9,55.0,3,4
25,0,1990,0,0,55.0,55.0,4,4
26,0,1990,0,0,55.0,55.0,4,4
27,0,1990,0,0,55.0,55.0,4,4
28,0,1990,0,0,55.0,55.0,4,4
29,0,1990,0,0,55.0,55.0,4,4
30,0,1990,0,0,55.0,55.0,4,4
31,0,1990,0,0,55.0,55.0,4,4
32,0,1990,0,0,55.0,55.0,4,4
33,0,1990,0,0,55.0,55.0,4,4
34,0,1990,0,0,55.0,55.0,4,4
35,0,1990,0,0,55.0,55.0,4,4
36,0,1990,0,0,55.0,55.0,4,4
37,0,1990,0,0,55.0,55.0,4,4
38,0,1990,0,0,55.0,55.0,4,4
39,0,1990,0,0,55.0,55.0,4,4
40,0,1990,0,0,55.0,55.0,4,4
41,0,1990,0,0,55.0,55.0,4,4
42,0,1990,0,0,55.0,55.0,4,4
43,0,1990,0,0,55.0,55.0,4,4
44,0,1990,0,0,55.0,55.0,4,4
45,0,1990,0,0,55.0,55.0,4,4
46,0,1990,0,0,55.0,55.0,4,4
47,0,1990,0,0,55.0,55.0,4,4
48,0,1990,0,0,55.0,55.0,4,4
49,0,1990,0,0,55.0,55.0,4,4
50,0,1990,0,0,55.0,55.0,4,4
51,0,1990,0,0,55.0,55.0,4,4
52,0,1990,0,0,55.0,55.0,4,4
53,0,1990,0,0,55.0,55.0,4,4
0,0,1991,0,0,12.5,55.0,0,4
1,0,1991,0,0,14.5,55.0,0,4
2,1,1991,0,1,13.5,55.0,0,4
3,0,1991,0,1,8.6,55.0,0,4
4,0,1991,0,1,11.7,55.0,0,4
5,0,1991,0,0,13.1,55.0,0,4
6,0,1991,0,1,16.7,55.0,1,4
7,0,1991,0,0,10.5,55.0,0,4
8,0,1991,0,0,50.1,55.0,4,4
9,0,1991,0,0,55.0,55.0,4,4
10,0,1991,0,0,12.1,55.0,0,4
11,0,1991,0,0,14.9,55.0,1,4
12,0,1991,0,1,10.1,55.0,0,4
13,0,1991,0,0,6.5,55.0,0,4
14,0,1991,0,0,9.5,55.0,0,4
15,0,1991,0,0,20.5,55.0,1,4
16,0,1991,0,0,15.8,55.0,1,4
17,0,1991,0,1,6.5,55.0,0,4
18,0,1991,0,1,14.1,55.0,0,4
19,0,1991,0,1,14.2,55.0,0,4
20,0,1991,0,0,26.4,55.0,2,4
21,0,1991,0,1,9.3,55.0,0,4
22,0,1991,0,0,55.0,55.0,4,4
23,0,1991,0,0,16.9,55.0,1,4
24,0,1991,0,1,30.9,55.0,2,4
25,0,1991,0,0,55.0,55.0,4,4
26,0,1991,0,0,55.0,55.0,4,4
27,0,1991,0,0,55.0,55.0,4,4
28,0,1991,0,0,55.0,55.0,4,4
29,0,1991,0,0,55.0,55.0,4,4
30,0,1991,0,0,55.0,55.0,4,4
31,0,1991,0,0,55.0,55.0,4,4
32,0,1991,0,0,55.0,55.0,4,4
33,0,1991,0,0,55.0,55.0,4,4
34,0,1991,0,0,55.0,55.0,4,4
35,0,1991,0,0,55.0,55.0,4,4
36,0,1991,0,0,55.0,55.0,4,4
37,0,1991,0,0,55.0,55.0,4,4
38,0,1991,0,0,55.0,55.0,4,4
39,0,1991,0,0,55.0,55.0,4,4
40,0,1991,0,0,55.0,55.0,4,4
41,0,1991,0,0,55.0,55.0,4,4
42,0,1991,0,0,55.0,55.0,4,4
43,0,1991,0,0,55.0,55.0,4,4
44,0,1991,0,0,55.0,55.0,4,4
45,0,1991,0,0,55.0,55.0,4,4
46,0,1991,0,0,55.0,55.0,4,4
47,0,1991,0,0,55.0,55.0,4,4
48,0,1991,0,0,55.0,55.0,4,4
49,0,1991,0,0,55.0,55.0,4,4
50,0,1991,0,0,55.0,55.0,4,4
51,0,1991,0,0,55.0,55.0,4,4
52,0,1991,0,0,55.0,55.0,4,4
53,0,1991,0,0,55.0,55.0,4,4
0,0,1992,0,0,14.1,55.0,0,4
1,0,1992,0,0,15.0,55.0,1,4
2,0,1992,0,1,8.8,55.0,0,4
3,0,1992,0,0,10.1,55.0,0,4
4,1,1992,0,1,10.7,55.0,0,4
5,0,1992,0,1,13.5,55.0,0,4
6,0,1992,0,1,11.6,55.0,0,4
7,0,1992,0,0,12.0,55.0,0,4
8,0,1992,0,1,44.9,55.0,3,4
9,0,1992,0,0,55.0,55.0,4,4
10,0,1992,0,0,12.7,55.0,0,4
11,0,1992,0,1,15.3,55.0,1,4
12,0,1992,0,1,10.5,55.0,0,4
13,0,1992,0,1,7.9,55.0,0,4
14,0,1992,0,1,10.7,55.0,0,4
15,0,1992,0,0,19.8,55.0,1,4
16,0,1992,0,0,16.2,55.0,1,4
17,0,1992,0,0,6.0,55.0,0,4
18,0,1992,0,0,14.0,55.0,0,4
19,0,1992,0,0,14.3,55.0,0,4
20,0,1992,0,0,21.4,55.0,1,4
21,0,1992,0,0,8.8,55.0,0,4
22,0,1992,0,0,55.0,55.0,4,4
23,0,1992,0,1,17.5,55.0,1,4
24,0,1992,0,0,26.1,55.0,2,4
25,0,1992,0,0,55.0,55.0,4,4
26,0,1992,0,0,55.0,55.0,4,4
27,0,1992,0,0,55.0,55.0,4,4
28,0,1992,0,0,55.0,55.0,4,4
29,0,1992,0,0,55.0,55.0,4,4
30,0,1992,0,0,55.0,55.0,4,4
31,0,1992,0,0,55.0,55.0,4,4
32,0,1992,0,0,55.0,55.0,4,4
33,0,1992,0,0,55.0,55.0,4,4
34,0,1992,0,0,55.0,55.0,4,4
35,0,1992,0,0,55.0,55.0,4,4
36,0,1992,0,0,55.0,55.0,4,4
37,0,1992,0,0,55.0,55.0,4,4
38,0,1992,0,0,55.0,55.0,4,4
39,0,1992,0,0,55.0,55.0,4,4
40,0,1992,0,0,55.0,55.0,4,4
41,0,1992,0,0,55.0,55.0,4,4
42,0,1992,0,0,55.0,55.0,4,4
43,0,1992,0,0,55.0,55.0,4,4
44,0,1992,0,0,55.0,55.0,4,4
45,0,1992,0,0,55.0,55.0,4,4
46,0,1992,0,0,55.0,55.0,4,4
47,0,1992,0,0,55.0,55.0,4,4
48,0,1992,0,0,55.0,55.0,4,4
49,0,1992,0,0,55.0,55.0,4,4
50,0,1992,0,0,55.0,55.0,4,4
51,0,1992,0,0,55.0,55.0,4,4
52,0,1992,0,0,55.0,55.0,4,4
53,0,1992,0,0,55.0,55.0,4,4
0,0,1993,0,0,14.8,55.0,1,4
1,0,1993,0,0,15.6,55.0,1,4
2,0,1993,0,1,8.4,55.0,0,4
3,0,1993,0,0,11.4,55.0,0,4
4,1,1993,0,1,5.3,55.0,0,4
5,0,1993,0,1,15.7,55.0,1,4
6,0,1993,0,1,11.6,55.0,0,4
7,0,1993,0,0,13.9,55.0,0,4
8,0,1993,0,1,40.2,55.0,3,4
9,0,1993,0,0,55.0,55.0,4,4
10,0,1993,0,0,12.3,55.0,0,4
11,0,1993,0,0,15.0,55.0,1,4
12,0,1993,0,0,9.7,55.0,0,4
13,0,1993,0,0,8.3,55.0,0,4
14,0,1993,0,0,9.5,55.0,0,4
15,0,1993,0,1,19.7,55.0,1,4
16,0,1993,0,0,16.3,55.0,1,4
17,0,1993,0,1,5.6,55.0,0,4
18,0,1993,0,0,19.1,55.0,1,4
19,0,1993,0,1,14.7,55.0,1,4
20,0,1993,0,1,20.9,55.0,1,4
21,0,1993,0,0,9.4,55.0,0,4
22,0,1993,0,0,55.0,55.0,4,4
23,0,1993,0,0,17.8,55.0,1,4
24,0,1993,0,1,21.9,55.0,1,4
25,0,1993,0,0,51.1,55.0,4,4
26,0,1993,0,0,51.0,55.0,4,4
27,0,1993,0,0,51.7,55.0,4,4
28,0,1993,0,0,55.0,55.0,4,4
29,0,1993,0,0,55.0,55.0,4,4
30,0,1993,0,0,55.0,55.0,4,4
31,0,1993,0,0,55.0,55.0,4,4
32,0,1993,0,0,55.0,55.0,4,4
33,0,1993,0,0,55.0,55.0,4,4
34,0,1993,0,0,55.0,55.0,4,4
35,0,1993,0,0,55.0,55.0,4,4
36,0,1993,0,0,55.0,55.0,4,4
37,0,1993,0,0,55.0,55.0,4,4
38,0,1993,0,0,55.0,55.0,4,4
39,0,1993,0,0,55.0,55.0,4,4
40,0,1993,0,0,55.0,55.0,4,4
41,0,1993,0,0,55.0,55.0,4,4
42,0,1993,0,0,55.0,55.0,4,4
43,0,1993,0,0,55.0,55.0,4,4
44,0,1993,0,0,55.0,55.0,4,4
45,0,1993,0,0,55.0,55.0,4,4
46,0,1993,0,0,55.0,55.0,4,4
47,0,1993,0,0,55.0,55.0,4,4
48,0,1993,0,0,55.0,55.0,4,4
49,0,1993,0,0,55.0,55.0,4,4
50,0,1993,0,0,55.0,55.0,4,4
51,0,1993,0,0,55.0,55.0,4,4
52,0,1993,0,0,55.0,55.0,4,4
53,0,1993,0,0,55.0,55.0,4,4
0,0,1994,0,0,19.7,15.25,1,1
1,0,1994,0,0,16.9,15.1,1,0
2,0,1994,0,1,8.3,9.05,0,0
3,0,1994,0,0,10.4,8.85,0,0
4,1,1994,0,1,5.2,7.9,0,0
5,0,1994,0,0,15.7,15.4,1,1
6,0,1994,0,0,16.6,17.45,1,1
7,0,1994,0,0,18.4,13.8,1,0
8,0,1994,0,1,35.2,42.95,3,3
9,0,1994,0,0,55.0,43.25,4,3
10,0,1994,0,1,11.2,13.35,0,0
11,0,1994,0,1,14.7,13.9,1,0
12,0,1994,0,0,11.2,10.85,0,0
13,0,1994,0,1,9.5,11.95,0,0
14,0,1994,0,1,9.9,8.8,0,0
15,0,1994,0,1,20.6,15.2,1,0
16,0,1994,0,0,20.6,24.5,1,1
17,0,1994,0,1,5.9,5.3,0,0
18,0,1994,0,0,22.8,26.5,1,2
19,0,1994,0,0,14.5,15.95,0,1
20,0,1994,0,1,16.8,20.1,1,1
21,0,1994,0,0,14.5,19.8,0,1
22,0,1994,0,0,55.0,53.15,4,4
23,0,1994,0,0,17.4,27.3,1,2
24,0,1994,0,0,17.6,36.3,1,3
25,0,1994,0,0,47.1,51.05,4,4
26,0,1994,0,0,47.1,51.05,4,4
27,0,1994,0,0,51.7,53.35,4,4
28,0,1994,0,0,51.9,53.45,4,4
29,0,1994,0,0,49.9,52.45,4,4
30,0,1994,0,0,52.0,53.5,4,4
31,0,1994,0,0,49.7,52.35,4,4
32,0,1994,0,0,51.6,53.3,4,4
33,0,1994,0,0,50.4,52.7,4,4
34,0,1994,0,0,51.4,53.2,4,4
35,0,1994,0,0,55.0,55.0,4,4
36,0,1994,0,0,55.0,55.0,4,4
37,0,1994,0,0,55.0,55.0,4,4
38,0,1994,0,0,55.0,55.0,4,4
39,0,1994,0,0,55.0,55.0,4,4
40,0,1994,0,0,55.0,55.0,4,4
41,0,1994,0,0,55.0,55.0,4,4
42,0,1994,0,0,55.0,55.0,4,4
43,0,1994,0,0,55.0,55.0,4,4
44,0,1994,0,0,55.0,55.0,4,4
45,0,1994,0,0,55.0,55.0,4,4
46,0,1994,0,0,55.0,55.0,4,4
47,0,1994,0,0,55.0,55.0,4,4
48,0,1994,0,0,55.0,55.0,4,4
49,0,1994,0,0,55.0,55.0,4,4
50,0,1994,0,0,55.0,55.0,4,4
51,0,1994,0,0,55.0,55.0,4,4
52,0,1994,0,0,55.0,55.0,4,4
53,0,1994,0,0,55.0,55.0,4,4
0,0,1995,0,0,19.8,15.5,1,1
1,0,1995,0,0,21.5,17.5,1,1
2,0,1995,0,1,7.7,9.05,0,0
3,0,1995,0,1,12.5,9.15,0,0
4,0,1995,0,1,6.0,8.15,0,0
5,0,1995,0,0,16.0,15.25,1,1
6,0,1995,0,0,21.4,20.05,1,1
7,0,1995,0,0,22.6,16.3,1,1
8,0,1995,0,1,30.8,42.9,2,3
9,0,1995,0,0,55.0,45.35,4,4
10,1,1995,0,1,11.2,12.5,0,0
11,0,1995,0,1,15.0,14.15,1,0
12,0,1995,0,0,10.0,10.45,0,0
13,0,1995,0,0,9.5,11.7,0,0
14,0,1995,0,0,14.2,11.25,0,0
15,0,1995,0,0,20.6,17.9,1,1
16,0,1995,0,0,20.7,24.35,1,1
17,0,1995,0,1,6.5,5.7,0,0
18,0,1995,0,0,22.8,28.55,1,2
19,0,1995,0,0,15.0,13.85,1,0
20,0,1995,0,0,16.4,17.95,1,1
21,0,1995,0,0,13.9,17.3,0,1
22,0,1995,0,0,55.0,53.15,4,4
23,0,1995,0,0,16.6,25.0,1,1
24,0,1995,0,0,13.6,34.3,0,2
25,0,1995,0,0,43.5,49.25,3,4
26,0,1995,0,0,42.2,48.6,3,4
27,0,1995,0,0,46.9,50.95,4,4
28,0,1995,0,0,51.9,53.45,4,4
29,0,1995,0,1,46.6,50.8,4,4
30,0,1995,0,0,52.0,53.5,4,4
31,0,1995,0,1,46.0,50.5,4,4
32,0,1995,0,0,51.6,53.3,4,4
33,0,1995,0,1,46.6,50.8,4,4
34,0,1995,0,0,51.4,53.2,4,4
35,0,1995,0,0,55.0,55.0,4,4
36,0,1995,0,0,55.0,55.0,4,4
37,0,1995,0,0,55.0,55.0,4,4
38,0,1995,0,0,55.0,55.0,4,4
39,0,1995,0,0,55.0,55.0,4,4
40,0,1995,0,0,55.0,55.0,4,4
41,0,1995,0,0,55.0,55.0,4,4
42,0,1995,0,0,55.0,55.0,4,4
43,0,1995,0,0,55.0,55.0,4,4
44,0,1995,0,0,55.0,55.0,4,4
45,0,1995,0,0,55.0,55.0,4,4
46,0,1995,0,0,55.0,55.0,4,4
47,0,1995,0,0,55.0,55.0,4,4
48,0,1995,0,0,55.0,55.0,4,4
49,0,1995,0,0,55.0,55.0,4,4
50,0,1995,0,0,55.0,55.0,4,4
51,0,1995,0,0,55.0,55.0,4,4
52,0,1995,0,0,55.0,55.0,4,4
53,0,1995,0,0,55.0,55.0,4,4
0,0,1996,0,0,21.3,15.9,1,1
1,0,1996,0,0,22.3,18.1,1,1
2,0,1996,0,1,7.9,9.9,0,0
3,0,1996,0,0,17.2,11.15,1,0
4,1,1996,0,0,5.7,7.7,0,0
5,0,1996,0,1,19.6,17.7,1,1
6,0,1996,0,0,21.4,22.45,1,1
7,0,1996,0,0,27.8,18.35,2,1
8,0,1996,0,0,26.4,40.7,2,3
9,0,1996,0,0,55.0,47.95,4,4
10,0,1996,0,1,10.2,11.7,0,0
11,0,1996,0,0,14.2,13.85,0,0
12,0,1996,0,1,11.0,10.65,0,0
13,0,1996,0,1,9.3,9.1,0,0
14,0,1996,0,0,15.7,11.9,1,0
15,0,1996,0,0,20.0,17.8,1,1
16,0,1996,0,0,21.0,22.2,1,1
17,0,1996,0,1,6.6,6.05,0,0
18,0,1996,0,0,27.2,30.45,2,2
19,0,1996,0,0,14.2,14.1,0,0
20,0,1996,0,0,12.3,18.0,0,1
21,0,1996,0,1,18.8,17.3,1,1
22,0,1996,0,0,55.0,53.15,4,4
23,0,1996,0,1,15.5,22.7,1,1
24,0,1996,0,0,13.3,32.2,0,2
25,0,1996,0,0,40.2,47.6,3,4
26,0,1996,0,1,37.1,46.05,3,4
27,0,1996,0,1,43.5,49.25,3,4
28,0,1996,0,0,46.9,50.95,4,4
29,0,1996,0,0,46.6,50.8,4,4
30,0,1996,0,0,52.0,53.5,4,4
31,0,1996,0,0,42.0,48.5,3,4
32,0,1996,0,0,51.6,53.3,4,4
33,0,1996,0,0,46.6,50.8,4,4
34,0,1996,0,0,47.7,51.35,4,4
35,0,1996,0,0,55.0,55.0,4,4
36,0,1996,0,0,55.0,55.0,4,4
37,0,1996,0,0,55.0,55.0,4,4
38,0,1996,0,0,55.0,55.0,4,4
39,0,1996,0,0,55.0,55.0,4,4
40,0,1996,0,0,55.0,55.0,4,4
41,0,1996,0,0,55.0,55.0,4,4
42,0,1996,0,0,55.0,55.0,4,4
43,0,1996,0,0,55.0,55.0,4,4
44,0,1996,0,0,55.0,55.0,4,4
45,0,1996,0,0,55.0,55.0,4,4
46,0,1996,0,0,55.0,55.0,4,4
47,0,1996,0,0,55.0,55.0,4,4
48,0,1996,0,0,55.0,55.0,4,4
49,0,1996,0,0,55.0,55.0,4,4
50,0,1996,0,0,55.0,55.0,4,4
51,0,1996,0,0,55.0,55.0,4,4
52,0,1996,0,0,55.0,55.0,4,4
53,0,1996,0,0,55.0,55.0,4,4
0,0,1997,0,0,25.7,18.3,2,1
1,0,1997,0,0,26.3,20.35,2,1
2,0,1997,0,0,7.2,10.2,0,0
3,0,1997,0,0,18.8,11.65,1,0
4,0,1997,0,1,5.8,7.65,0,0
5,0,1997,0,0,24.3,19.9,1,1
6,0,1997,0,0,21.5,22.0,1,1
7,0,1997,0,0,31.2,20.3,2,1
8,0,1997,0,0,21.8,38.4,1,3
9,0,1997,0,0,55.0,50.5,4,4
10,0,1997,0,1,11.8,12.25,0,0
11,0,1997,0,1,14.8,14.3,1,0
12,0,1997,0,0,9.7,10.5,0,0
13,0,1997,0,1,9.5,8.9,0,0
14,0,1997,0,0,16.2,12.7,1,0
15,0,1997,0,1,21.7,18.35,1,1
16,0,1997,0,0,19.1,19.6,1,1
17,1,1997,0,1,5.4,6.0,0,0
18,0,1997,0,0,32.3,30.45,2,2
19,0,1997,0,1,14.3,14.3,0,0
